c,p_flip,s_flip,S-TimePos,Pa-TimePos,p_flip==s_flip,abs-VD,group,self
7.36531016325011,-0.00846018645864001,-0.0132294840337852,-0.0544111976422452,0.00329944262807964,0.0238701599767013,-0.0453143159850294,1,1
7.14896727669903,0.0187733575115687,0.00684184669163739,0.0253554222719594,-0.0517789113994582,0.045890390258593,-0.0663315822385969,1,1
7.79003112002933,0.0963392145622688,-0.0476736701901483,-0.0933972718339695,-0.0566521084807701,-0.103307513777159,-0.118935323136987,1,1
7.78911080006469,-0.0204119958568873,0.00451630843425201,0.0139351670086754,0.0275560746843722,-0.0326947672789744,-0.0666548482476528,1,1
7.96220210644672,0.00929034449420195,-0.00910376605890192,0.0190174887501971,-0.0283240559773924,-0.0295437092833387,-0.0565736781337106,1,1
6.85356960144113,-0.00113116349896751,0.192663073291411,-0.0643140218603772,0.0120764104251365,-0.112976211931151,0.0106693461747005,1,1
7.63936622885869,-0.00180237464528833,-0.00504311149879921,0.0183028226220245,-0.00853747532162308,0.0464118313375078,-0.0838778870334171,1,1
7.32760631854274,-0.0241017786485616,0.0230997375355006,-0.0267457980940143,0.0502434313523059,-0.0685787709369386,-0.140658754944636,1,1
7.2289896442898,-0.0246503793991579,0.0730913125184056,-0.0536184534358985,-0.00612262789367962,-0.0324565737374327,-0.101988310217249,1,1
6.76028001786083,0.0909509985891571,-0.0124724275541457,-0.138777733442974,-0.0169392288923926,-0.0193838492970482,0.0349247901995884,1,1
7.06321141942777,-0.00886700371663607,0.040065506543819,-0.000291245999335036,0.0715149197030415,-0.00462065597071058,-0.0976873370860026,1,1
7.04019985238763,0.00245475260584006,-0.0197978207126315,0.0121501859794871,-0.0247758354329827,-0.0237274258272085,-0.0789064449748798,1,1
7.40637144575414,0.0882703690602125,0.0797924170072019,0.0755533668641387,0.0443952033381397,0.103682824623533,-0.149485853481376,1,1
7.73972465206412,0.00545710829747041,0.00458738936446813,0.0322889853246721,0.0982891777919679,0.0179049071975443,-0.100120481017634,1,1
7.61320471047306,-0.0448485829651402,-0.0295733475476193,0.134424510392017,0.0390169195552531,-0.00588906786665731,-0.194163934958279,1,1
6.89261705538404,0.0933413146795638,-0.0382858686910409,-0.0433798159656878,0.0562151439410761,0.0125161027341928,0.0327715571193216,1,1
6.96910198893317,-0.0326540810614012,-0.0951785365651541,-0.0377285030298353,-0.0738047835238175,-0.113341340233284,0.0777558527166802,1,1
7.40334624020419,-0.0359654091330397,-0.0844688170037575,0.0208484944550289,0.0105693387389796,-0.0310881926239822,-0.0782360753586056,1,1
6.78011342050498,0.0716738253850527,0.0597902433437369,0.062955209257366,0.0332418316981345,0.00955122967474365,-0.0164572606218792,1,1
6.87418032202993,-0.0442171237556862,0.0901732607849323,0.00795979124752852,0.0886006832357846,-0.0224582840671516,0.0482096051918568,1,1
7.45085259417685,-0.00234866888492643,0.0537558322553116,0.260538966447465,0.217856709670709,-0.00530878033369835,0.105096726337198,1,1
7.31132383133872,0.027988962256941,-0.00767075327577639,0.0195360669396945,-0.049645602048687,-0.00912786239495403,-0.149510572861905,1,1
8.15119158021116,-0.0656862233338388,-0.069731249596567,-0.0842641270804349,0.00289419175571223,-0.0433898042184054,-0.105144057158296,1,1
7.45270207319578,-0.0469198454989317,0.016386264763507,0.0851250613401956,0.129951894067157,-0.0246066232829072,-0.119860555905606,1,1
6.40706785610529,0.0462352878529479,0.00490031320547311,0.118643938590814,-0.0345903382044063,-0.0402386963792877,-0.0249828204393941,1,1
6.87182272197807,0.125406983676698,0.0291852122886783,-0.159763788703797,-0.0344748897246034,0.135111177008552,0.095197694230175,1,1
7.31597680151269,-0.0253696686275202,-0.00116222037923698,0.0315545746217925,-0.00625469620345738,-0.00192091350176642,-0.00900398747074312,1,1
6.99800405637858,0.0684051421917652,0.0521702291686381,-0.0317365392079501,-0.0480684676794286,-0.0340692063791836,-0.079349082995696,1,1
7.43051638387981,0.0344668729371968,0.0115392022284545,0.0357458240451827,-0.0705781201671431,0.0223290548981751,-0.107686921612314,1,1
7.56698924879629,-0.0716109382150605,-0.0142690692992772,0.0744067910281103,0.105087360506372,-0.0448322494113652,-0.0923970937460142,1,1
6.62984599918493,0.0751754723135431,-0.00426294343184291,-0.122754520874608,-0.0747695702373943,-0.117734957499784,0.00431625535397922,1,1
7.0706027453441,0.0250098160370532,0.0971853796434288,0.0986906126804452,0.00306666103693809,-0.0423768302201862,-0.106006870338637,1,1
7.14893363521614,0.0331529331875386,-0.0614518123408584,0.00475054493197118,-0.0713592842766525,-0.042550317571983,-0.0429581248591768,1,1
7.26465101429126,-0.0596462282715469,-0.00176042513813783,0.0162970223116846,0.01293167597812,0.0317646321101212,-0.0599633396563565,1,1
7.01405582171654,0.0548716976208346,0.0686741082002844,-0.0394708153216826,0.0339125561371189,-0.0408260773711938,-0.0945458960915172,1,1
7.39071440699657,0.0248351996422141,0.0942731185369079,-0.00633596853090079,-0.0244738499024883,-0.0389213707439743,-0.0742077996334398,1,1
7.18572401770046,0.0295240421116164,0.0897529372360891,-0.0515876758742543,0.0317439390862453,-0.0348583954879074,-0.0331262982091944,1,1
7.39569426746279,-0.0177792547912248,-0.0312411932299166,-0.0258695798038604,-0.00284027082265951,-0.0696523496400162,-0.130638688913444,1,1
7.45066449372091,0.0640534718188959,-0.0537549136029731,-0.0525676457601773,-0.0753763049947428,0.073377283460979,-0.131396191892972,1,1
7.22199716483825,0.0636331000873695,0.0049034413814224,0.0301279673819902,0.0377399842261496,-0.0145764742861573,-0.0968449513845581,1,1
7.07208813225552,-0.0246616152309738,-0.0514359185884667,0.00119621654940461,-0.0177919671069682,0.0666246087619494,-0.0113697222963761,1,1
7.39517173493651,0.0189124473934146,-0.136330285185176,-0.0987284440381166,0.067530621270796,0.122398478268028,-0.0897241055057238,1,1
6.51573146969952,0.13599329753065,0.141797221263853,0.0298102670697374,-0.105299218074403,-0.304595186315488,0.211645866511938,1,1
6.79283074112945,-0.00198813617801286,0.00970154175050126,-0.013653533484518,0.000139589407628484,0.000667227995998064,-0.112842185338033,1,1
7.88877261095869,0.0786299364687403,-0.00489671042133908,0.044284340018505,-0.000411194691520655,0.0706059664478653,-0.171951854062944,1,1
6.18650109880191,-0.117515477255281,-0.209037322076889,-0.156807575321132,-0.179534285369077,-0.0259716270656482,0.192590219245659,1,1
6.96222834240796,0.0907998849963512,0.011012917131915,-0.0820504262201817,-0.0837926475039253,0.045958328417113,0.0106022793695175,1,1
6.51903509271996,0.00724106490027826,0.018636963825667,0.0213380194140538,0.0048284017028666,-0.0237610361686183,-0.00517745021280451,1,1
8.33090464184783,0.107199433593198,-0.0471799351080263,0.0114769845484093,0.137359769698118,-0.0624741329360173,-0.0386926046599098,1,1
8.46318779209924,-0.0597851845555407,-0.00286066111451492,0.0318245397065426,-0.101044089584524,0.0236157627978065,0.00760788329661092,1,1
7.02303827309822,0.11042313951813,0.0845616913210654,-0.0827647968787877,-0.0927213747720433,-0.0606607176805702,0.0351847881390706,1,1
7.58782369531938,0.0161261744143762,0.0326306008682287,-0.0263620208898765,-0.0576138860886189,-0.0557456325543994,-0.0877985147751774,1,1
6.61291758342641,-0.066363045677424,0.00114839615448498,0.0181585885336542,-0.113178762617928,-0.122624793747493,0.252869957206185,1,1
7.37388342552774,-0.0427681744483482,-0.0296606317373039,0.000858801669804678,-0.00756635069439804,0.0362429814304493,-0.054705653533417,1,1
7.75215609100629,-0.0520354819801817,0.0685971283682413,0.0552037552570518,0.012285454775761,-0.0947695800984251,-0.11003518991036,1,1
6.80100943341336,-0.0394052631470094,-0.0245796764707512,0.105540801800936,0.0784895585134156,0.0375551843473613,-0.00610641181755163,1,1
7.10302140428835,0.0182561760634012,-0.0370240088297467,0.0331683508234706,-0.105317295950377,-0.0664407754559206,-0.016189663162249,1,1
7.51178176418754,-0.0349934075409809,-0.0594620652773324,-0.0502495471758566,-0.0610856829337891,-0.00124596452664612,0.0437128122508621,1,1
7.33674247629748,0.0485073795539545,0.0020451651949172,-0.0924699781749734,-0.0202239988468434,0.0626729192557327,-0.0983865887296204,1,1
7.29503172317578,0.0380399559354727,-0.0505634993007705,-0.030345042675226,0.0227982752260777,-0.0323495915430765,0.0376037974422607,1,1
7.64851403680116,-0.0174802175104619,-0.102348577840844,0.0262021484969594,0.0443824892800329,0.0687587618098904,-0.0781070649582098,1,1
7.32468924781675,0.0264833679402949,0.00137927024042635,0.0218770968365559,0.0281008085512966,-0.00357231062104558,-0.0686450209663616,1,1
7.50774794719568,-0.0833996316489778,0.0450152880280338,0.114737832667912,0.00670475594526012,0.122388133050419,0.00722438988270533,1,1
7.28473650024193,-0.154960282678969,-0.0180488524625513,-0.0988896658856236,-0.083522365791351,0.0535369942358681,0.00115190237345185,1,1
7.12228086778615,0.12037723279068,0.0163265216295464,-0.104501203100912,-0.0355453666373941,0.0134487369676199,-0.0101977726007436,1,1
7.48032098665567,0.00372941546149427,-0.0556866861388563,0.0365219445758843,0.0626530456688722,-0.0287098000908162,-0.0967755081272022,1,1
7.31336264426906,-0.0562095301502605,0.0109107225556067,0.125622902743601,-0.0516560360204123,-0.0376044157835797,-0.15491237434334,1,1
7.26326276335665,-0.0212545428458531,0.0594789312711955,-0.0282961189025472,-0.0212865916265592,0.0636293179554065,-0.0924273280447875,1,1
7.85804416907893,-0.106267429988299,-0.0118281013466828,0.0358610936391028,0.0507965780499947,0.086773193903164,-0.0814080484338654,1,1
7.50139012664557,-0.0282284156853589,0.269022270295472,0.186236103389738,0.0280491920021319,0.0744811737372372,0.182104039757951,1,1
8.35027089453656,-0.117310272854857,0.0533739007323845,0.18495269702939,-0.0124591645980935,-0.0852496296254545,0.278240837243267,1,1
7.76091780687563,-0.0285025494918364,-0.0970378662161146,0.00390605857220858,0.0505446197733929,0.00597107288837331,-0.206313319230916,1,1
7.19248132781862,0.024702768800865,0.0530614722369894,0.0910760299686354,0.0627601126070444,-0.000914200771371039,0.0195474142844025,1,1
7.49077440378665,0.0239564935284588,-0.0500340572429432,0.0054516150705314,-0.0867697552183539,-0.104229325728835,-0.0927546700154073,1,1
6.61188141307024,-0.088385272682027,0.0150764192891039,-0.0206944673135089,0.0344797967367386,-0.00561210020256715,-0.0387259541393298,1,1
7.39421263930482,-0.0164691275351016,0.0733602910596337,0.119104326465168,0.0176219586824043,0.0179391156717004,-0.175836313694575,1,1
6.71042582177524,0.0632379910261594,-0.00700696047416257,-0.0506328900231061,-0.054136030954212,-0.0452416814042983,-0.052153348407919,1,1
6.96973240876886,-0.143737016781465,0.00424492199232678,-0.0248209722074399,-0.0875898160683079,0.00979517802028552,0.06365108593908,1,1
6.75370195421412,-0.0992459560312097,0.055493144296667,0.161267074485483,0.208231755512174,0.0750054716078481,-0.0727558517709109,1,1
7.08183708549202,-0.0678515572066043,0.0351272961544224,-0.00670727658930209,0.0390117527253169,-0.0193550420171969,-0.0471664958460422,1,1
7.3669998474384,0.031998748511432,-0.0698881528770074,-0.0160576011189609,-0.0460768307233951,-0.04895474881104,0.0227982740226652,1,1
7.20282403477126,-0.0461379762360989,-0.0128568188967168,0.0298437962345653,0.0396694385157604,-0.0499780917597864,-0.114284369579785,1,1
