corS1,corS2,corP1,corP2,group,self,corSall,corPall,rtS,rtP
0.666666666666667,0.611111111111111,0.583333333333333,0.527777777777778,1,1,0.638888888888889,0.555555555555556,1.093,0.871
0.888888888888889,0.611111111111111,0.666666666666667,0.611111111111111,1,1,0.75,0.638888888888889,1.16915000000596,0.96609999999404
0.944444444444444,0.722222222222222,0.861111111111111,0.777777777777778,1,1,0.833333333333333,0.819444444444444,1.56400000000373,1.73374999999627
0.583333333333333,0.5,0.583333333333333,0.694444444444444,1,1,0.541666666666667,0.638888888888889,0.79375,0.958500000059605
0.583333333333333,0.75,0.694444444444444,0.611111111111111,1,1,0.666666666666667,0.652777777777778,0.906249999996275,0.924150000002235
0.694444444444444,0.583333333333333,0.694444444444444,0.611111111111111,1,1,0.638888888888889,0.652777777777778,1.58130000001192,1.49835000002384
0.861111111111111,0.805555555555556,0.777777777777778,0.805555555555556,1,1,0.833333333333333,0.791666666666667,1.30029999999702,1.34990000000224
0.805555555555556,0.861111111111111,0.916666666666667,0.861111111111111,1,1,0.833333333333333,0.888888888888889,3.2949999999404,3.57890000003576
0.888888888888889,0.888888888888889,0.888888888888889,0.805555555555556,1,1,0.888888888888889,0.847222222222222,1.90934999999404,1.62945000001788
0.527777777777778,0.527777777777778,0.611111111111111,0.472222222222222,1,1,0.527777777777778,0.541666666666667,0.48905000000447,0.57925
0.583333333333333,0.472222222222222,0.666666666666667,0.555555555555556,1,1,0.527777777777778,0.611111111111111,0.962449999999721,0.897600000000093
0.722222222222222,0.722222222222222,0.75,0.444444444444444,1,1,0.722222222222222,0.597222222222222,1.53014999997616,1.35890000009537
0.805555555555556,0.694444444444444,0.916666666666667,0.833333333333333,1,1,0.75,0.875,1.10189999997616,1.01685000008345
0.944444444444444,0.916666666666667,0.944444444444444,0.972222222222222,1,1,0.930555555555556,0.958333333333333,1.472,1.72594999999995
0.888888888888889,0.861111111111111,0.916666666666667,0.777777777777778,1,1,0.875,0.847222222222222,2.21009999990463,1.903
0.611111111111111,0.75,0.555555555555556,0.444444444444444,1,1,0.680555555555556,0.5,0.728350000000093,0.718949999999721
0.666666666666667,0.75,0.611111111111111,0.75,1,1,0.708333333333333,0.680555555555556,1.18175000000373,1.43305000000074
0.805555555555556,0.722222222222222,0.777777777777778,0.75,1,1,0.763888888888889,0.763888888888889,1.2875,1.1825
0.722222222222222,0.722222222222222,0.75,0.611111111111111,1,1,0.722222222222222,0.680555555555556,1.37369999999925,1.45669999999925
0.833333333333333,0.777777777777778,0.805555555555556,0.888888888888889,1,1,0.805555555555556,0.847222222222222,1.04400000000012,1.06349999999977
0.722222222222222,0.777777777777778,0.75,0.805555555555556,1,1,0.75,0.777777777777778,1.66244999998808,1.45835000002384
0.666666666666667,0.666666666666667,0.722222222222222,0.722222222222222,1,1,0.666666666666667,0.722222222222222,1.41045000000298,1.29870000000298
0.861111111111111,0.805555555555556,0.777777777777778,0.75,1,1,0.833333333333333,0.763888888888889,1.748,1.6125
0.777777777777778,0.722222222222222,0.805555555555556,0.694444444444444,1,1,0.75,0.75,1.8260499997139,1.64529999995232
1,0.972222222222222,0.916666666666667,0.916666666666667,1,1,0.986111111111111,0.916666666666667,1.32745000001788,1.38225
0.722222222222222,0.666666666666667,0.805555555555556,0.527777777777778,1,1,0.694444444444444,0.666666666666667,1.0825,1.119
0.805555555555556,0.583333333333333,0.527777777777778,0.583333333333333,1,1,0.694444444444444,0.555555555555556,1.86209999990463,1.68690000009537
0.472222222222222,0.638888888888889,0.611111111111111,0.555555555555556,1,1,0.555555555555556,0.583333333333333,0.88390000000596,1.13139999997616
0.638888888888889,0.694444444444444,0.722222222222222,0.472222222222222,1,1,0.666666666666667,0.597222222222222,0.884,0.946
1,0.888888888888889,0.944444444444444,0.916666666666667,1,1,0.944444444444444,0.930555555555556,2.80064999985695,2.79804999995232
0.583333333333333,0.277777777777778,0.555555555555556,0.444444444444444,1,1,0.430555555555556,0.5,0.365850000023842,0.337
0.722222222222222,0.75,0.805555555555556,0.666666666666667,1,1,0.736111111111111,0.736111111111111,0.96575,1.13360000000056
0.638888888888889,0.583333333333333,0.5,0.583333333333333,1,1,0.611111111111111,0.541666666666667,0.667599999999627,0.677699999999721
0.805555555555556,0.805555555555556,0.722222222222222,0.722222222222222,1,1,0.805555555555556,0.722222222222222,3.9455,3.6925
0.75,0.75,0.777777777777778,0.805555555555556,1,1,0.75,0.791666666666667,4.3195,3.99094999998808
0.805555555555556,0.666666666666667,0.694444444444444,0.75,1,1,0.736111111111111,0.722222222222222,1.1535,1.114
0.861111111111111,0.888888888888889,0.805555555555556,0.75,1,1,0.875,0.777777777777778,2.04625,1.85805000007153
0.444444444444444,0.527777777777778,0.583333333333333,0.416666666666667,1,1,0.486111111111111,0.5,0.512599999999627,0.565350000000559
0.805555555555556,0.805555555555556,0.833333333333333,0.777777777777778,1,1,0.805555555555556,0.805555555555556,1.6035,1.704
0.944444444444444,0.805555555555556,0.833333333333333,0.888888888888889,1,1,0.875,0.861111111111111,2.02689999997616,2.50280000007153
0.75,0.583333333333333,0.722222222222222,0.388888888888889,1,1,0.666666666666667,0.555555555555556,0.897350000023842,0.866649999976158
0.75,0.694444444444444,0.722222222222222,0.694444444444444,1,1,0.722222222222222,0.708333333333333,1.08044999992847,1.17010000002384
0.777777777777778,0.861111111111111,0.805555555555556,0.805555555555556,1,1,0.819444444444444,0.805555555555556,1.63634999990463,1.75469999980927
0.888888888888889,0.722222222222222,0.972222222222222,0.916666666666667,1,1,0.805555555555556,0.944444444444444,1.45829999998212,1.38290000000596
0.805555555555556,0.777777777777778,0.694444444444444,0.722222222222222,1,1,0.791666666666667,0.708333333333333,1.46139999999851,1.52025
0.916666666666667,0.944444444444444,0.972222222222222,0.861111111111111,1,1,0.930555555555556,0.916666666666667,1.84625,1.99879999999981
0.888888888888889,0.75,0.722222222222222,0.722222222222222,1,1,0.819444444444444,0.722222222222222,1.53520000004768,1.55145000016689
0.805555555555556,0.805555555555556,0.666666666666667,0.694444444444444,1,1,0.805555555555556,0.680555555555556,1.71325,1.76914999985695
0.527777777777778,0.861111111111111,0.638888888888889,0.638888888888889,1,1,0.694444444444444,0.638888888888889,1.53245000004768,1.21544999992847
0.583333333333333,0.694444444444444,0.694444444444444,0.638888888888889,1,1,0.638888888888889,0.666666666666667,1.1545,1.21785000002384
0.944444444444444,0.722222222222222,0.777777777777778,0.805555555555556,1,1,0.833333333333333,0.791666666666667,1.75020000004768,1.74225000011921
0.833333333333333,0.805555555555556,0.888888888888889,0.805555555555556,1,1,0.819444444444444,0.847222222222222,1.55434999990463,1.56860000002384
0.833333333333333,0.833333333333333,0.666666666666667,0.75,1,1,0.833333333333333,0.708333333333333,1.29434999996424,1.42530000001192
0.722222222222222,0.638888888888889,0.75,0.722222222222222,1,1,0.680555555555556,0.736111111111111,2.41505000000075,2.703
0.472222222222222,0.472222222222222,0.583333333333333,0.527777777777778,1,1,0.472222222222222,0.555555555555556,1.84274999999255,1.45039999999851
0.555555555555556,0.833333333333333,0.611111111111111,0.638888888888889,1,1,0.694444444444444,0.625,5.35865000009537,4.84110000014305
0.777777777777778,0.833333333333333,0.777777777777778,0.777777777777778,1,1,0.805555555555556,0.777777777777778,2.44840000000596,2.17240000000596
0.75,0.694444444444444,0.638888888888889,0.75,1,1,0.722222222222222,0.694444444444444,1.359,1.257
0.861111111111111,0.722222222222222,0.916666666666667,0.833333333333333,1,1,0.791666666666667,0.875,1.82935000000009,1.68380000000005
0.805555555555556,0.555555555555556,0.777777777777778,0.666666666666667,1,1,0.680555555555556,0.722222222222222,0.74175,0.729300000011921
0.888888888888889,0.944444444444444,1,0.861111111111111,1,1,0.916666666666667,0.930555555555556,1.5895,1.8015
0.5,0.75,0.527777777777778,0.638888888888889,1,1,0.625,0.583333333333333,0.757750000007451,0.78119999999553
0.527777777777778,0.555555555555556,0.472222222222222,0.444444444444444,1,1,0.541666666666667,0.458333333333333,1.08095000000065,0.924450000000186
0.555555555555556,0.777777777777778,0.527777777777778,0.527777777777778,1,1,0.666666666666667,0.527777777777778,0.63510000000149,0.66555000000447
0.694444444444444,0.555555555555556,0.805555555555556,0.611111111111111,1,1,0.625,0.708333333333333,1.37320000000112,1.20250000000093
0.694444444444444,0.416666666666667,0.555555555555556,0.555555555555556,1,1,0.555555555555556,0.555555555555556,1.3755,1.5535
0.555555555555556,0.555555555555556,0.611111111111111,0.5,1,1,0.555555555555556,0.555555555555556,1.28554999999981,1.29764999999991
0.638888888888889,0.722222222222222,0.555555555555556,0.555555555555556,1,1,0.680555555555556,0.555555555555556,1.02584999996424,0.883150000035763
0.694444444444444,0.666666666666667,0.75,0.722222222222222,1,1,0.680555555555556,0.736111111111111,1.29445000000019,1.06099999999977
0.805555555555556,0.666666666666667,0.861111111111111,0.694444444444444,1,1,0.736111111111111,0.777777777777778,1.43010000000149,1.292
0.583333333333333,0.75,0.611111111111111,0.777777777777778,1,1,0.666666666666667,0.694444444444444,1.2175,1.3133499994278
0.833333333333333,0.777777777777778,0.944444444444444,0.777777777777778,1,1,0.805555555555556,0.861111111111111,1.5090000000149,1.30744999998808
0.722222222222222,0.777777777777778,0.694444444444444,0.861111111111111,1,1,0.75,0.777777777777778,1.59249999999988,1.4895
0.833333333333333,0.527777777777778,0.694444444444444,0.805555555555556,1,1,0.680555555555556,0.75,1.62730000019073,1.49415000009537
0.833333333333333,0.777777777777778,0.833333333333333,0.666666666666667,1,1,0.805555555555556,0.75,2.30015000000037,2.48779999999888
0.833333333333333,0.861111111111111,0.75,0.777777777777778,1,1,0.847222222222222,0.763888888888889,1.41970000004768,1.44734999990463
0.833333333333333,0.777777777777778,0.694444444444444,0.861111111111111,1,1,0.805555555555556,0.777777777777778,1.195,1.38800000023842
0.805555555555556,0.777777777777778,0.75,0.777777777777778,1,1,0.791666666666667,0.763888888888889,1.62509999999963,1.53884999999963
0.805555555555556,0.777777777777778,0.805555555555556,0.833333333333333,1,1,0.791666666666667,0.819444444444444,1.963,2.1115
0.944444444444444,0.916666666666667,0.888888888888889,0.972222222222222,1,1,0.930555555555556,0.930555555555556,1.55244999999926,1.48
0.694444444444444,0.75,0.722222222222222,0.75,1,1,0.722222222222222,0.736111111111111,1.2175,1.2535
0.888888888888889,0.861111111111111,0.777777777777778,0.722222222222222,1,1,0.875,0.75,2.32800000000023,2.4465
0.611111111111111,0.75,0.611111111111111,0.638888888888889,1,1,0.680555555555556,0.625,1.0582500000149,1.06340000000596
0.805555555555556,0.722222222222222,0.638888888888889,0.694444444444444,1,1,0.763888888888889,0.666666666666667,1.44319999980927,1.56634999990463
0.888888888888889,0.75,0.888888888888889,0.888888888888889,1,1,0.819444444444444,0.888888888888889,1.70525,1.71875
0.611111111111111,0.527777777777778,0.444444444444444,0.472222222222222,1,1,0.569444444444444,0.458333333333333,0.414749999999884,0.299499999999942
0.722222222222222,0.694444444444444,0.694444444444444,0.666666666666667,1,1,0.708333333333333,0.680555555555556,0.918649999976158,0.94325
0.805555555555556,0.805555555555556,0.777777777777778,0.666666666666667,1,1,0.805555555555556,0.722222222222222,1.44645000000019,1.57794999999972
0.75,0.777777777777778,0.75,0.722222222222222,1,1,0.763888888888889,0.736111111111111,0.98,0.9475
0.916666666666667,0.888888888888889,0.861111111111111,0.75,1,1,0.902777777777778,0.805555555555556,1.33400000000012,1.3785
0.666666666666667,0.805555555555556,0.583333333333333,0.666666666666667,1,1,0.736111111111111,0.625,1.613,1.6265
0.861111111111111,0.833333333333333,0.861111111111111,0.888888888888889,1,1,0.847222222222222,0.875,1.70945000000298,1.56565000000596
0.944444444444444,0.861111111111111,0.722222222222222,0.888888888888889,1,1,0.902777777777778,0.805555555555556,1.33760000014305,1.26944999992847
0.611111111111111,0.722222222222222,0.694444444444444,0.583333333333333,1,1,0.666666666666667,0.638888888888889,1.23349999999988,1.667
0.666666666666667,0.666666666666667,0.583333333333333,0.638888888888889,1,1,0.666666666666667,0.611111111111111,1.29435000000149,1.54894999999925
0.777777777777778,0.777777777777778,0.694444444444444,0.694444444444444,1,1,0.777777777777778,0.694444444444444,1.81545000004768,1.7735
0.388888888888889,0.527777777777778,0.638888888888889,0.555555555555556,1,1,0.458333333333333,0.597222222222222,0.320600000008941,0.347050000011921
0.5,0.527777777777778,0.611111111111111,0.527777777777778,1,1,0.513888888888889,0.569444444444444,1.28325,1.33130000001192
0.861111111111111,0.777777777777778,0.888888888888889,0.833333333333333,1,1,0.819444444444444,0.861111111111111,1.20179999999981,1.46505000000028
0.666666666666667,0.638888888888889,0.777777777777778,0.638888888888889,1,1,0.652777777777778,0.708333333333333,1.4835,1.5085
0.694444444444444,0.777777777777778,0.805555555555556,0.944444444444444,1,1,0.736111111111111,0.875,1.76940000000596,1.77419999998808
0.555555555555556,0.694444444444444,0.555555555555556,0.611111111111111,1,1,0.625,0.583333333333333,2.38,1.821
0.833333333333333,0.722222222222222,0.888888888888889,0.722222222222222,1,1,0.777777777777778,0.805555555555556,1.9525,1.973
0.861111111111111,0.75,0.666666666666667,0.916666666666667,1,1,0.805555555555556,0.791666666666667,1.38570000000298,1.42175
0.527777777777778,0.694444444444444,0.666666666666667,0.555555555555556,1,1,0.611111111111111,0.611111111111111,0.947,1.035
0.638888888888889,0.638888888888889,0.611111111111111,0.583333333333333,1,1,0.638888888888889,0.597222222222222,0.918600000083446,0.827200000047684
0.638888888888889,0.75,0.555555555555556,0.555555555555556,1,1,0.694444444444444,0.555555555555556,1.15430000007153,1.18994999992847
0.666666666666667,0.722222222222222,0.611111111111111,0.722222222222222,1,1,0.694444444444444,0.666666666666667,1.5055,1.5215
0.861111111111111,0.944444444444444,0.944444444444444,0.861111111111111,1,1,0.902777777777778,0.902777777777778,1.394,1.27964999985695
0.805555555555556,0.694444444444444,0.666666666666667,0.638888888888889,1,1,0.75,0.652777777777778,1.04765000000596,1.03990000000596
0.944444444444444,0.805555555555556,0.805555555555556,0.722222222222222,1,1,0.875,0.763888888888889,1.46525,1.74564999999944
0.444444444444444,0.527777777777778,0.555555555555556,0.388888888888889,1,1,0.486111111111111,0.472222222222222,2.04640000000596,1.56705000001192
0.694444444444444,0.638888888888889,0.666666666666667,0.583333333333333,1,1,0.666666666666667,0.625,1.15865000009537,1.20704999995232
0.777777777777778,0.666666666666667,0.666666666666667,0.777777777777778,1,1,0.722222222222222,0.722222222222222,1.21850000000186,1.17829999999888
1,0.944444444444444,0.944444444444444,0.944444444444444,1,1,0.972222222222222,0.944444444444444,2.59159999999986,2.23164999999991
0.944444444444444,0.916666666666667,0.972222222222222,0.888888888888889,1,1,0.930555555555556,0.930555555555556,1.37030000001192,1.31684999999404
0.472222222222222,0.833333333333333,0.583333333333333,0.555555555555556,1,1,0.652777777777778,0.569444444444444,0.809999999999534,0.853100000000093
0.805555555555556,0.722222222222222,0.861111111111111,0.638888888888889,1,1,0.763888888888889,0.75,1.43214999999106,1.71020000000298
0.888888888888889,0.972222222222222,0.888888888888889,0.805555555555556,1,1,0.930555555555556,0.847222222222222,1.15519999998808,1.21290000000596
0.638888888888889,0.555555555555556,0.583333333333333,0.527777777777778,1,1,0.597222222222222,0.555555555555556,1.22640000003576,1.19309999996424
0.694444444444444,0.916666666666667,0.805555555555556,0.833333333333333,1,1,0.805555555555556,0.819444444444444,1.62440000009537,1.85705000007153
0.666666666666667,0.5,0.694444444444444,0.694444444444444,1,1,0.583333333333333,0.694444444444444,1.76785000002384,1.52330000007153
0.833333333333333,0.805555555555556,0.861111111111111,0.833333333333333,1,1,0.819444444444444,0.847222222222222,2.30410000002384,2.26169999992847
0.805555555555556,0.722222222222222,0.666666666666667,0.666666666666667,1,1,0.763888888888889,0.666666666666667,2.00509999978542,2.13459999990463
0.638888888888889,0.527777777777778,0.694444444444444,0.694444444444444,1,1,0.583333333333333,0.694444444444444,1.60595000076294,1.61170000076294
0.777777777777778,0.75,0.722222222222222,0.777777777777778,1,1,0.763888888888889,0.75,2.59110000002384,3.24335000002384
0.694444444444444,0.75,0.5,0.638888888888889,1,1,0.722222222222222,0.569444444444444,0.7085,0.8045
0.805555555555556,0.75,0.805555555555556,0.805555555555556,1,1,0.777777777777778,0.805555555555556,1.45320000004768,1.28230000019073
0.805555555555556,0.888888888888889,0.805555555555556,0.777777777777778,1,1,0.847222222222222,0.791666666666667,1.30404999999702,1.32569999998808
0.888888888888889,0.833333333333333,0.944444444444444,0.833333333333333,1,1,0.861111111111111,0.888888888888889,3.08280000000005,3.15265000000002
0.777777777777778,0.583333333333333,0.611111111111111,0.694444444444444,1,1,0.680555555555556,0.652777777777778,1.64764999999851,1.32914999999851
0.694444444444444,0.805555555555556,0.611111111111111,0.638888888888889,1,1,0.75,0.625,0.80679999999702,0.873800000011921
0.694444444444444,0.555555555555556,0.5,0.611111111111111,1,1,0.625,0.555555555555556,1.31875,1.27615000000596
0.777777777777778,0.527777777777778,0.611111111111111,0.694444444444444,1,1,0.652777777777778,0.652777777777778,1.8212500000298,1.90330000001192
0.555555555555556,0.583333333333333,0.722222222222222,0.666666666666667,1,1,0.569444444444444,0.694444444444444,1.98694999992847,1.73010000002384
0.944444444444444,0.944444444444444,0.861111111111111,0.888888888888889,1,1,0.944444444444444,0.875,2.09665000000596,1.88025
0.916666666666667,0.805555555555556,0.916666666666667,0.861111111111111,1,1,0.861111111111111,0.888888888888889,2.12414999999851,2.07945000000112
0.5,0.527777777777778,0.416666666666667,0.444444444444444,1,1,0.513888888888889,0.430555555555556,0.959550000190735,0.989549999713898
0.722222222222222,0.861111111111111,0.722222222222222,0.694444444444444,1,1,0.791666666666667,0.708333333333333,1.3405,1.4865
0.777777777777778,0.694444444444444,0.833333333333333,0.888888888888889,1,1,0.736111111111111,0.861111111111111,1.2495,1.3235
0.861111111111111,0.916666666666667,0.888888888888889,0.861111111111111,1,1,0.888888888888889,0.875,1.66294999998808,1.60525
0.861111111111111,0.666666666666667,0.805555555555556,0.805555555555556,1,1,0.763888888888889,0.805555555555556,1.3942499999702,1.42730000001192
0.527777777777778,0.694444444444444,0.5,0.583333333333333,1,1,0.611111111111111,0.541666666666667,0.93284999999404,0.932449999988079
0.75,0.444444444444444,0.694444444444444,0.638888888888889,1,1,0.597222222222222,0.666666666666667,1.47059999999404,1.74259999997914
0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,1,1,0.777777777777778,0.777777777777778,1.662,1.45189999997616
0.75,0.694444444444444,0.833333333333333,0.833333333333333,1,1,0.722222222222222,0.833333333333333,1.46559999990463,1.27920000004768
0.75,0.75,0.722222222222222,0.805555555555556,1,1,0.75,0.763888888888889,2.18525,2.03519999998808
0.722222222222222,0.75,0.666666666666667,0.555555555555556,1,1,0.736111111111111,0.611111111111111,0.918449999988079,0.720449999988079
0.555555555555556,0.5,0.638888888888889,0.388888888888889,1,1,0.527777777777778,0.513888888888889,1.512,1.97770000001788
0.777777777777778,0.722222222222222,0.833333333333333,0.694444444444444,1,1,0.75,0.763888888888889,1.39875000000373,1.40735000000149
0.666666666666667,0.694444444444444,0.722222222222222,0.638888888888889,1,1,0.680555555555556,0.680555555555556,1.16154999999981,1.25510000000056
0.75,0.833333333333333,0.75,0.805555555555556,1,1,0.791666666666667,0.777777777777778,1.11,1.3435
0.638888888888889,0.722222222222222,0.694444444444444,0.583333333333333,1,1,0.680555555555556,0.638888888888889,1.62080000000261,1.38209999999963
0.75,0.777777777777778,0.777777777777778,0.833333333333333,1,1,0.763888888888889,0.805555555555556,1.88464999999991,1.965
0.861111111111111,0.805555555555556,0.75,0.75,1,1,0.833333333333333,0.75,1.83969999999995,2.47684999999998
0.916666666666667,0.777777777777778,0.888888888888889,0.888888888888889,1,1,0.847222222222222,0.888888888888889,1.12755000000075,1.27519999999925
0.75,0.777777777777778,0.833333333333333,0.777777777777778,1,1,0.763888888888889,0.805555555555556,2.18364999997616,2.03090000009537
0.638888888888889,0.5,0.5,0.527777777777778,1,1,0.569444444444444,0.513888888888889,0.70884999999404,0.647599999994039
0.555555555555556,0.555555555555556,0.583333333333333,0.666666666666667,1,1,0.555555555555556,0.625,1.352,1.2605
0.805555555555556,0.638888888888889,0.555555555555556,0.638888888888889,1,1,0.722222222222222,0.597222222222222,1.4945,1.37
0.75,0.777777777777778,0.722222222222222,0.666666666666667,1,1,0.763888888888889,0.694444444444444,1.46095000000112,1.63839999999944
0.527777777777778,0.527777777777778,0.666666666666667,0.5,1,1,0.527777777777778,0.583333333333333,0.96420000000298,1.03534999999776
0.916666666666667,0.888888888888889,0.916666666666667,0.944444444444444,1,1,0.902777777777778,0.930555555555556,1.37040000000596,1.56204999998212
0.583333333333333,0.75,0.583333333333333,0.527777777777778,1,1,0.666666666666667,0.555555555555556,0.9495,0.875499999999942
0.888888888888889,0.888888888888889,0.944444444444444,0.833333333333333,1,1,0.888888888888889,0.888888888888889,2.2595,2.3825
0.722222222222222,0.833333333333333,0.833333333333333,0.666666666666667,1,1,0.777777777777778,0.75,1.44804999998212,1.51530000001192
0.888888888888889,0.777777777777778,0.75,0.805555555555556,1,1,0.833333333333333,0.777777777777778,1.39059999996424,1.22840000000596
0.638888888888889,0.75,0.777777777777778,0.722222222222222,1,1,0.694444444444444,0.75,0.921399999976158,0.831850000023842
0.611111111111111,0.666666666666667,0.694444444444444,0.527777777777778,1,1,0.638888888888889,0.611111111111111,0.989500000000233,1.06385000000009
0.944444444444444,0.888888888888889,0.944444444444444,0.916666666666667,1,1,0.916666666666667,0.930555555555556,2.30235000000056,2.23609999999963
0.666666666666667,0.527777777777778,0.555555555555556,0.555555555555556,1,1,0.597222222222222,0.555555555555556,1.70780000001192,1.79364999999106
0.861111111111111,0.888888888888889,0.944444444444444,0.861111111111111,1,1,0.875,0.902777777777778,1.5225,1.631
0.666666666666667,0.611111111111111,0.583333333333333,0.527777777777778,1,1,0.638888888888889,0.555555555555556,1.61639999997616,1.49784999999404
0.833333333333333,0.666666666666667,0.722222222222222,0.694444444444444,1,1,0.75,0.708333333333333,1.59525,1.7565
0.805555555555556,0.75,0.777777777777778,0.805555555555556,1,1,0.777777777777778,0.791666666666667,1.61414999997616,1.82360000002384
0.638888888888889,0.638888888888889,0.472222222222222,0.638888888888889,1,1,0.638888888888889,0.555555555555556,0.595050000011921,0.649050000011921
0.666666666666667,0.833333333333333,0.75,0.805555555555556,1,1,0.75,0.777777777777778,2.87009999999963,2.67110000000009
0.722222222222222,0.611111111111111,0.666666666666667,0.777777777777778,1,1,0.666666666666667,0.722222222222222,1.49555000001192,1.41334999997914
0.5,0.5,0.694444444444444,0.638888888888889,1,1,0.5,0.666666666666667,1.41075,1.10919999999972
0.75,0.805555555555556,0.777777777777778,0.777777777777778,1,1,0.777777777777778,0.777777777777778,1.26,1.279
0.805555555555556,0.833333333333333,0.888888888888889,0.833333333333333,1,1,0.819444444444444,0.861111111111111,1.23294999992847,1.28075
0.888888888888889,0.944444444444444,0.861111111111111,0.805555555555556,1,1,0.916666666666667,0.833333333333333,2.1155,1.979
0.722222222222222,0.611111111111111,0.666666666666667,0.694444444444444,1,1,0.666666666666667,0.680555555555556,1.30419999998808,1.36859999996424
0.666666666666667,0.833333333333333,0.527777777777778,0.555555555555556,1,1,0.75,0.541666666666667,0.862599999994039,0.831349999994039
0.777777777777778,0.722222222222222,0.833333333333333,0.722222222222222,1,1,0.75,0.777777777777778,1.45495000000019,1.49855000000005
0.944444444444444,0.805555555555556,0.805555555555556,0.861111111111111,1,1,0.875,0.833333333333333,1.6385,1.57099999999994
0.916666666666667,0.833333333333333,0.888888888888889,0.722222222222222,1,1,0.875,0.805555555555556,2.07209999999404,1.89229999999702
0.583333333333333,0.583333333333333,0.416666666666667,0.611111111111111,1,1,0.583333333333333,0.513888888888889,0.818800000071526,0.713349999904633
0.888888888888889,0.888888888888889,0.722222222222222,0.722222222222222,1,1,0.888888888888889,0.722222222222222,1.94745000001788,2.29914999999106
0.944444444444444,0.972222222222222,1,0.972222222222222,1,1,0.958333333333333,0.986111111111111,4.59834999999963,4.76035000000009
0.777777777777778,0.805555555555556,0.805555555555556,0.777777777777778,1,1,0.791666666666667,0.791666666666667,1.92389999999991,1.91909999999963
0.777777777777778,0.75,0.75,0.833333333333333,1,0,0.763888888888889,0.791666666666667,1.79295000000298,2.12365000002086
0.555555555555556,0.583333333333333,0.555555555555556,0.527777777777778,1,0,0.569444444444444,0.541666666666667,0.938750000029802,0.98765000000596
0.861111111111111,0.888888888888889,0.861111111111111,0.777777777777778,1,0,0.875,0.819444444444444,2.0335,2.25129999998212
0.833333333333333,0.777777777777778,0.75,0.861111111111111,1,0,0.805555555555556,0.805555555555556,2.4626424999875,2.74152999999945
0.472222222222222,0.5,0.305555555555556,0.444444444444444,1,0,0.486111111111111,0.375,0.853350000023842,0.905300000071526
0.805555555555556,0.777777777777778,0.722222222222222,0.722222222222222,1,0,0.791666666666667,0.722222222222222,1.616,1.9615
0.666666666666667,0.833333333333333,0.805555555555556,0.833333333333333,1,0,0.75,0.819444444444444,1.12309999996424,1.19434999996424
0.944444444444444,0.833333333333333,0.888888888888889,0.666666666666667,1,0,0.888888888888889,0.777777777777778,1.366,1.42229999999702
0.611111111111111,0.611111111111111,0.638888888888889,0.583333333333333,1,0,0.611111111111111,0.611111111111111,0.866450000047684,0.929250000119209
0.972222222222222,0.805555555555556,0.805555555555556,0.638888888888889,1,0,0.888888888888889,0.722222222222222,1.16980000000447,1.35575
0.583333333333333,0.75,0.694444444444444,0.722222222222222,1,0,0.666666666666667,0.708333333333333,0.89744999999553,0.935449999999255
0.833333333333333,0.888888888888889,0.833333333333333,0.75,1,0,0.861111111111111,0.791666666666667,1.08225,1.18164999985695
0.638888888888889,0.444444444444444,0.472222222222222,0.75,1,0,0.541666666666667,0.611111111111111,1.228,1.507
