c,p_flip,s_flip,S-TimePos,Pa-TimePos,p_flip==s_flip,abs-VD,group,self
7.41782524812879,-0.0234561274083468,-0.0310353515620285,0.0278065653213638,-0.00829730819141152,-0.0150105436863749,-0.104481799792912,1,1
6.77535848577843,0.054077615327714,0.0340940306697377,0.0371199587898614,0.0165745590101071,0.033653659758007,-0.0218470199369962,1,1
6.85395060962284,-0.0128131877776024,0.0360792968915306,0.0268310499429268,0.0661406280551647,-0.0209451916187733,0.00141823311684194,1,1
7.47790485932348,0.0205128265667626,0.0490862070939507,0.228434551271386,0.130029100234314,0.00820136155338621,0.0915023413782633,1,1
7.28932255436912,0.00559786400831469,0.0280198351659105,0.03708920532492,-0.00468185407922973,0.0211947368152276,-0.153178568644942,1,1
8.10399391174469,-0.0498211835672008,-0.0955172575772872,-0.00564719531377732,0.0295972433864352,-0.0336362227421649,-0.116923060018039,1,1
7.48191118640071,0.0239014885885892,-0.0280375716940366,0.0288815380209557,0.0646685444646697,0.0022371756125733,-0.138619270833634,1,1
6.34844016694055,0.0724838922997909,0.0249979191143212,0.0772070961803057,-0.0342336340732706,0.0137329280440252,-0.00490723716771706,1,1
6.83919685289584,0.0350545866977244,0.0265235579475949,-0.12063809633497,-0.107020592706134,0.0874813706960781,0.044280665939998,1,1
7.29783627263494,-0.028498876955587,-0.0179919342518872,0.0275518906612256,0.0136182264433273,0.0119454452804996,-0.0254376470108025,1,1
6.97461828959798,0.0451177541280079,0.0581421113979908,-0.0362069810770489,0.00515285705378483,-0.0255085396472832,-0.0669780042225012,1,1
7.44784935850483,0.0199498123811142,-0.0271855328729096,0.0494912681499424,-0.0337850245212678,0.0198292647659394,-0.110117707854941,1,1
7.62609532529785,-0.031469268279907,0.0170526698238145,0.0406686815008679,0.0928242507087865,-0.00184003094978978,-0.121304946772539,1,1
6.60480030624198,0.0492034624088919,0.00623870014824482,-0.0556095603241352,-0.0430909999941422,-0.0619649745045808,-0.00994212995897103,1,1
7.12120379854067,0.0546995044057993,0.0777007931042261,0.0817762509278834,-0.0309571133429613,-0.0100504082410407,-0.115601231899819,1,1
7.1794029425486,0.0426532949691726,0.0278702336072644,-0.0147237170296588,-0.0230157730726791,-0.0214342494419531,-0.0380148723888517,1,1
7.25751235995127,-0.0551560007867257,0.0264672203968391,0.033714850521142,0.0561543832707274,-0.00594334639573131,-0.0649661121458505,1,1
7.01420786677788,0.0386958732062325,0.0207792003158191,-0.0223504241038319,0.0619675639617496,-0.0357167514545691,-0.0522527655657899,1,1
7.35389580873377,0.0184706706130283,0.076071842407422,-0.0441975826625628,-0.0353608431513712,-0.0421860360303207,-0.10624626566981,1,1
7.17780740985361,0.0542196088412302,0.0778253109728832,-0.0825703465199704,0.0149319615751419,-0.00621973796916909,0.0116367337144592,1,1
7.38301309371369,-0.0104119811727157,-0.035835327345272,-0.0058003858895503,0.0299522691353697,-0.0631864308001941,-0.102041508044904,1,1
7.45932062235493,0.0693288093324059,-0.0164530530621191,-0.0362164763913484,-0.0472211624505786,0.0491463333041142,-0.0951452807331651,1,1
7.23979123844485,0.0633429809811597,0.00680705923319501,0.0376614990574532,0.00980441316677639,-0.0122785475221462,-0.0819482227343353,1,1
7.04963348835661,-0.0467078881675574,-0.0343817745294379,-0.00262308926004609,0.00892077408481031,-0.00499933485983081,0.00823588939521515,1,1
7.47476136739713,0.090082408170153,-0.111846846040414,-0.0973898542903559,0.0396661488773294,0.111373703387657,-0.0825298292678994,1,1
6.63170205494534,-0.0287258833235717,0.0900153055049379,-0.0556544714173971,-0.0355707995665556,-0.290725088234129,0.0846934385286539,1,1
6.83087781370791,-0.0246173223950963,0.00886539416562205,-0.0219668324375903,0.0180628968260246,-0.0436149381059947,-0.109599417318205,1,1
7.89788714636502,0.0334255623304365,0.0336859818232732,0.0457664695494308,0.0202134537640637,0.047564254031675,-0.151213855844889,1,1
6.25392660715099,-0.00318313320819133,-0.444054259755122,-0.143760402205689,-0.304471742152674,-0.298228271672197,-0.074441848252253,1,1
7.02349970633182,0.108853449462919,-0.0103208992696256,-0.0422530803850246,-0.0899488612762637,0.0119698819663934,-0.0236392001222615,1,1
6.48218341140849,0.00854600282599913,0.00814571655951463,0.019345560472838,0.00817992371252111,-0.00449318458340709,-0.0175865719896328,1,1
8.30423989926203,0.0677545593060067,-0.0616827196340474,-0.00861425653654224,0.0817490138869944,-0.0663641358691147,-0.0693205685502378,1,1
8.38689422056721,-0.039890715423945,-0.0665012738788212,0.0138704444680432,-0.0379323699208538,0.0941144051239691,-0.0110817221512167,1,1
7.0523906625326,0.0862232886172185,0.0485318252566677,-0.0868563963762064,-0.105855176109353,-0.0176625268059521,-0.0117777237324682,1,1
7.55612132232056,0.00893362518664815,0.0234822749909519,-0.0335615526972068,-0.0692995687032998,-0.0443835554610134,-0.088667345339327,1,1
6.53377316043253,-0.014787907798958,-0.000323232855206007,0.0432192973401734,-0.123293475751782,-0.0605174518673884,0.171614084956282,1,1
7.40544690403346,-0.0534637145132904,-0.0393565174226625,0.0272170592849345,-0.0120482207547588,0.0485179170910319,-0.03689755746827,1,1
7.75582342543852,-0.038687969869061,0.0448834778551937,0.0162164663133962,0.00975058834704961,-0.01225637949902,-0.085863854431638,1,1
6.82302799199724,-0.0296566094183434,-0.0101790012337608,0.0569351023888446,0.0488236403299797,0.0268283097531062,-0.0123333344680753,1,1
7.05383042387929,0.00615977750278652,-0.0348134531476443,0.0564650622938948,-0.092547165875903,-0.0716016542305362,-0.0663102039988309,1,1
7.45809014327763,-0.0543123425217445,-0.0499462631782066,-0.0815459905445027,-0.0658179009964451,0.00171148574374473,0.0107724852931306,1,1
7.2765380523943,0.0459124839565887,0.0277397195552967,-0.0237148126441192,0.0483896284689651,0.000448731396794562,-0.0957840533642821,1,1
7.31034949985648,-0.00713424870292899,-0.0673010561847381,-0.0690711089057924,-0.0091012659893581,-0.0270014726702256,0.0411590047523913,1,1
7.6268027173083,0.0023860202976052,-0.10280866016832,0.0271261555017651,0.0394022038067128,0.0771697280866595,-0.0803786265229631,1,1
7.31352532204861,0.0103274817622666,0.0165588683489572,0.0284709237525856,0.0195538478788431,-0.00343630573022042,-0.0732817574704682,1,1
7.44743506354654,0.00622128469337436,0.0557483807856523,0.0865971155731713,0.0690551500634275,0.068899704639654,-0.0428448036521457,1,1
7.23620138992181,-0.0479181557832359,-0.0652420806501615,0.0105935084845037,0.00176459361986273,0.0171607847675225,-0.0261918966678925,1,1
7.11541025058022,0.0571324383677749,0.00697657595056116,-0.0219485615341868,-0.00630718395643383,0.00597537608000161,-0.0498783095216555,1,1
7.48314048346848,0.0155411818239303,-0.0533109578011147,0.0328704693315416,0.0707882668096786,-0.0430709947165564,-0.0777631834364379,1,1
7.33928393126563,-0.0393364675799277,-0.00551586141150428,0.078483093433372,-0.0103725679713832,-0.053507299792493,-0.113451360072236,1,1
7.27881032319037,-0.0339416118596533,0.030874548633333,0.0239009302475389,-0.0628071938887832,0.055099365119026,-0.0863688600912608,1,1
7.86041041757415,-0.109864169992298,0.000221606542242924,0.0762696978766855,0.040695618308111,-0.00194334478059906,-0.0904058110783968,1,1
7.50562175814142,-0.0258590802429078,0.163391338936119,0.073783393734528,0.0156351113788218,-0.0622999970180341,0.0447661885459155,1,1
8.39774937195036,-0.059770622431702,-0.0327053266547951,0.146378668371724,0.0230880261387531,-0.157216749814044,0.211669256678274,1,1
7.79770652582071,0.0311475270606227,-0.0451972784757279,0.00492221349659319,-0.0153239115356949,-0.0253933532929794,-0.202131772972302,1,1
7.20505997191644,0.00539533172177085,0.0325989818471518,0.0552290428606457,0.0851939949853534,-0.0364426432368737,0.0125059524595886,1,1
7.52560609015027,0.0180249986855483,-0.0806604885915761,0.0153100580851081,-0.0199236166793696,-0.0620530913407164,-0.0862374973764217,1,1
6.59735330913137,-0.0858142031037079,0.0253456996675183,0.0392067273047029,0.0269352493686758,-0.0202398708999255,-0.0613741606563122,1,1
7.43965628288159,-0.0299425014481606,0.0640786277871882,0.127034716250692,0.0154043311160325,-0.0120336037604206,-0.143700657646308,1,1
6.68815759075564,0.0572256291413441,0.0169258348402124,-0.0237719430001907,-0.0311732976994003,-0.0315428266243053,-0.0102929757514322,1,1
6.92676036457525,-0.0382146640557722,-0.0243558105593517,-0.0212613963839272,-0.0473950143495282,0.0619693207129344,0.00218611669619366,1,1
6.65763539011535,-0.137413411181114,0.0486581548428322,0.134057674929273,0.186211401958401,0.0940062549397354,-0.0457133818797004,1,1
7.12012682293693,-0.0893674759419706,0.0254314127978614,-0.0454781442677354,0.0103864828564257,-0.0509466041012612,-0.040080175914523,1,1
7.32652464499799,0.0192871199288736,-0.0900667773138013,-0.0358587653695698,-0.0374556461714932,-0.0271608843351048,0.033511496369138,1,1
7.20069347195414,-0.00618690202933591,-0.000664002975670064,0.0310908555019293,0.0103264461487484,-0.0348463012222692,-0.0941958955086233,1,1
6.91338494446677,-0.0413975878674158,0.0298728201028252,-0.00205400819596056,-0.0119212157758866,-0.0416241047965957,-0.01453112081728,1,1
7.14866632754771,0.0302108004987834,-0.0497440764403583,0.0175595734631652,-0.0604382066626797,-0.106100484649873,-0.0841252893574012,1,1
7.24272026480022,0.0592191340302557,0.0515026359014012,-0.0105442982349504,-0.0271168830717106,-0.0271760022615786,-0.0477584476580332,1,1
7.11888804641442,-0.0398342012451979,0.0760269389514422,0.0618027387375772,0.0580089056289451,-0.031987429933269,-0.0614552906725122,1,1
7.18934051478244,-0.0274475190948584,-0.0160894865435763,-0.0465387064917447,0.0175747106567038,0.00796830561386146,-0.112368905075188,1,1
7.37359115056312,0.0177885549759186,-0.0240367558240273,0.0502718555803813,-0.0339324899312818,0.0249037471594933,-0.078957526172227,1,1
7.36915867303826,-0.0499844480053982,-0.0436054130171556,-0.00715780784363195,0.0323724155942509,-0.0226954758758807,-0.0272165704759155,1,1
7.83523186836368,-0.00821755130987254,0.00838830358073953,0.0560144441098839,0.0574126526148276,-0.0159989268431458,-0.119363463166989,1,1
7.21545283090419,0.0240382375513705,0.023084371025205,0.0457993013560591,-0.0359110270592714,-0.010245339972284,-0.0896090410531681,1,1
7.22977422495992,0.0334350291939427,-0.0574168580111369,-0.0154450783116604,0.0401195475718493,-0.0323038472882813,-0.101826359150541,1,1
7.38707116800316,-0.0461322818933935,-0.000256602262390339,-0.0325468063806907,0.0388664938249842,0.0113908136997275,-0.0871590323599781,1,1
7.59161451901241,0.0810235462997074,0.0320710475920416,-0.0478649379972365,0.00409388406547501,0.109065369323802,-0.0114303275954844,1,1
7.37460386326271,-0.0473846016944601,0.027404594928508,0.00400534948412164,-0.125148025357327,-0.0110306170932383,-0.182072041565541,1,1
7.13231350775932,-0.0213932267980861,-0.0459467768648324,-0.0231085038517872,0.0826921753128001,-0.0621999168624477,-0.120846431876512,1,1
7.80081652840113,-0.0708123589855336,0.0505734900178092,0.0302096854170935,0.056383623789267,-0.0649916391347201,-0.0356598844265887,1,1
6.9412033439735,0.0166397109181067,0.0131411909043679,0.0205489348907507,-0.0062248102540269,0.0277078087413353,-0.0649210308931294,1,1
7.3362301381021,-0.0183263884622744,0.0616916837878678,-0.0211228621076957,-0.0450511065891738,0.0205454526900994,-0.0736216542089287,1,1
7.48280594072586,-0.000316895826029361,0.00414980136225707,0.0168003424679526,0.0193355551761638,-0.0101086661936683,-0.0395225729458095,1,1
5.91719953485931,-0.129069107420439,-0.149550791654943,0.0574680491592589,-0.0348595245958251,-0.162335047855492,0.0474295822434078,1,1
6.86935849961191,-0.00648600613458055,-0.0123979932098656,0.0244193900110983,-0.0064015085790549,-0.0222871256548978,-0.0404292911269148,1,1
7.36121286545721,0.0117645904984376,0.0417471621978025,0.0118652079563086,0.0559082350680995,-0.0242047478961473,-0.0665371498862774,1,1
6.86828868555061,-0.0712400283801145,-0.0621254572814213,-0.0686770953978121,-0.0145275964149889,-0.0590544187831141,-0.100536430956309,1,1
7.27189378397503,-0.0859930250944085,0.00108340961998719,0.0403387491007912,0.0525562346318794,-0.0821647785826623,-0.141350376514238,1,1
7.40359107322763,-0.0485949490778925,-0.0323432557326702,0.00722751641773015,0.045810125221624,0.0627963243795565,0.018708418612487,1,1
7.40727235412731,-0.035774785748126,0.0551212117208472,-0.0458990685211509,-0.0402693879136595,-0.0526851470452172,-0.151121400391282,1,1
7.18886840228156,-0.0516661650972579,0.0104436457864013,0.0522576458306883,-0.0111759465823256,-0.0121560919543096,-0.0372530950207175,1,1
7.35153100480022,-0.0660808056382275,0.0277303183782154,0.0574530169424794,0.0397228306937176,-0.0261511965069282,-0.0549465219550197,1,1
7.29389609984068,0.00297736827169511,-0.0562287849256404,-0.0171877250929221,-0.036620520054909,-0.0307427135404899,-0.0860192600812643,1,1
7.54653271322891,-0.0884152951846359,-0.0487223280256066,0.127864857698484,0.042401428010429,-0.0587112432323586,-0.0343171121654911,1,1
5.87474699985126,0.0383537261005096,-0.108419210862346,0.103556203428254,-0.195415631194227,0.0969570738951445,-0.00207437806326295,1,1
7.1506328693596,0.242219350681956,-0.24134497699239,-0.206500503490816,-0.136002544629276,-0.0649755546819725,0.015676860092982,1,1
7.2774744724459,0.0746954140221178,-0.0725625048554883,-0.0128340008494901,0.053997920983388,-0.00627558565693855,-0.0912282568803663,1,1
7.36257407803477,0.00270466914460261,-0.039225991610854,0.0714538431295001,-0.0228128970876721,-0.0231771577288642,-0.123133543636334,1,1
7.45604471600999,0.0754385872163158,0.0884989371599481,0.0653908522652241,-0.0458578113155382,0.0246750220308458,-0.0552928751517164,1,1
7.7128732984678,-0.0498451120948751,0.153165024669829,-0.14867520674896,-0.0254321395076495,-0.0308934246583007,-0.05166928086717,1,1
7.57684797895166,0.0294912664706014,-0.0575313910784759,-0.0725966583459523,0.00601202885641499,-0.0235012276940571,-0.130668112452826,1,1
7.27945383735636,0.0786601303196796,-0.0638376842312898,-0.0970912969901068,-0.138789769016388,-0.0253727801473094,-0.0884173735231647,1,1
6.87380136643055,0.00737309271087164,-0.0593071631078161,-0.0299460937819332,0.00488142183174987,-0.0358956466760883,0.0166808191286192,1,1
6.81964882223794,0.0727320534674091,0.0460818099548556,-0.00988534921119079,-0.0199820684064606,-0.00800641504514234,-0.0151466018869848,1,1
7.02734685620118,0.042936477973,-0.0423191551427638,0.0144664498885613,0.115785623608806,0.0287603377301685,-0.0274015553615704,1,1
7.34411700485599,-0.0202252255023985,-0.0496814593777356,0.0220453600625812,-0.0310671942746054,-0.0989871215767301,-0.0734916884806537,1,1
7.24440954910072,0.00442801737985103,-0.0558564348418717,0.00148109884611968,-0.0162790927677045,0.00577060371362077,-0.101041907664299,1,1
7.06023814735483,0.0947910174586375,-0.0179405649519531,0.0505386597942366,0.031279201869522,-0.00504706736732242,-0.0916303723973625,1,1
7.43061525216131,0.0215964912389472,0.0568705786655042,-0.0666623075091419,-0.0722583790126218,-0.0435428710107275,-0.130335025581237,1,1
7.43839600013555,-0.00346150037872594,0.0645600343505985,-0.000643882294314456,-0.0659658450496561,0.106931047571831,-0.0286105062207269,1,1
7.04301507005013,-0.0728948837871593,0.0574423148232077,0.00302548751519109,-0.0270928597942232,-0.0087630368641887,-0.0662683751910155,1,1
7.18608482405659,-0.0734767644105016,-0.0175490506501875,0.0138459308733277,0.0922807867494703,-0.000547347072639503,-0.103096351362042,1,1
7.73576873529253,-0.0644551577078771,0.133198349325433,0.0275100896752118,-0.013581697061344,-0.0416256172708729,-0.0508709296304657,1,1
7.25677673130797,0.00381481437290297,0.0304252358195723,0.0225478422739635,0.0356164132075699,0.00374153767985172,-0.0939567397512671,1,1
6.82667896593877,0.0909925923083589,0.151409480345581,0.0345129852626758,0.051413473774267,0.0401737597726694,-0.0591105324133729,1,1
7.35861484666637,0.00812652319771701,0.0101147631318543,-0.0358967885951713,-0.110852637991588,0.103788408953142,-0.10570721530124,1,1
7.12307500524496,0.0447826042391432,-0.0399263870226366,-0.0426094012928459,-0.00189229971480559,-0.00538138872723545,-0.16587961554611,1,1
7.18270880253328,0.00518970275973449,0.0021500901773468,0.0620838378089494,-0.0381336808686758,0.0197290370646459,-0.0629469105184896,1,1
7.41565824247169,0.0729498250301776,0.0784899500901155,0.0134749562627981,-0.012849510367461,0.0236209644094254,-0.0760662689371824,1,1
7.45483037367065,-0.0322926745794873,0.034226133915589,0.0682586255459972,0.0208601858582806,-0.102572060280692,-0.0839202058672939,1,1
7.76518214565684,-0.0264169870515402,-0.000364181201472236,0.0114846327946156,0.108216010631533,-0.0341991708336807,-0.120512831798783,1,1
7.59358976631118,-0.0491049630654284,0.0133360373182208,0.0154215689206234,0.0473369197689254,-0.00597396519275729,-0.0838836505256618,1,1
7.38311189306345,-0.0736225047261502,-0.045682542448797,0.0379332693747826,-0.0664388920080171,0.02464801776419,-0.0469065404322592,1,1
7.94755040890005,-0.0025691914581161,-0.0425622835470428,0.0593140856858333,0.00767285241286735,-0.0240983138007189,-0.0999271058243904,1,1
6.64930382504838,-0.0249090124278621,-0.0281681852449032,-0.0533604283788378,0.0679141095372175,0.0503824505265291,0.0265260884739176,1,1
7.3067319743661,0.0350117215670092,-0.0249733175046736,0.0120198643509657,0.0700477448364899,0.0708947685245367,-0.0871106842865718,1,1
7.20501965632694,0.0217222722917196,-0.0101239277627239,-0.0162056891884992,0.0102201658561249,0.0357530559164311,-0.110689447035066,1,1
8.08685142951273,0.0584200777975158,-0.041806568047129,-0.0229620061206827,0.000680462713241642,0.0422998627345105,-0.0920272119449633,1,1
7.36036733844334,-0.0505224383013432,-0.0412313438063346,0.0619534870066913,0.0663137040433275,0.0222602575722861,0.043688660407454,1,1
6.72017912617213,0.022621489573996,0.04613104962464,0.0133584958644496,-0.0280489557803458,0.0144839173726946,-0.00452290705299759,1,1
7.19179094887286,0.00195205371546451,-0.0877174835235035,0.0779862977394797,-0.054715754477878,0.00301474329533193,0.00876265338871597,1,1
7.51459296313305,0.0146888533093053,0.0163205541267369,0.00499854238561073,0.0235124318606004,-0.0158953828359441,-0.0297176981098972,1,1
7.62219009936368,-0.00792751603425472,-0.00879319567124176,-0.012925228033059,0.0701778744911763,0.0211878881862265,-0.0905552073169187,1,1
7.56367480645991,-0.0766807772626908,-0.0657235093453844,2.09340945866594e-05,0.053651370198514,0.0283087984458825,-0.0242117218083673,1,1
7.64019366873009,0.0249128555676318,0.0885397331441279,-0.0344190836498503,0.0242490030103125,0.0891391772407692,-0.0488784693954946,1,1
6.98036833174653,0.12122428266703,0.15970422054785,-0.112038952772865,0.0430406070727248,0.0482219247023153,0.0945670695463203,1,1
7.22961498351953,-0.0517571455706253,-0.00320566713729215,0.0372406515674047,0.065272211712733,0.0236857775984896,-0.0565165456804478,1,1
7.20778317180954,-0.0442245418386222,0.0710409659187202,0.0437794454588441,-0.0301493192374873,-0.0328693834562876,-0.0470004922634698,1,1
7.43550267092229,0.0134313058065088,-0.000834512897983171,0.00195241498649319,0.0493892824578872,0.0344491092290372,-0.0422606805229095,1,1
7.25606398030322,-0.0438024192909773,0.011970561092636,-0.0252166696720751,-0.0258747284118716,0.0235432953701565,-0.0740544968638158,1,1
6.86489177526103,-0.0201650259698781,0.0360904588172057,0.0587742371386108,0.0178110232311098,-0.011393746985049,0.0455148965992184,1,1
7.44178267922056,0.051018006003526,-0.0776743300807373,-0.01887102254916,0.00844849089902367,-0.12294950613182,-0.0741344546004554,1,1
7.40074047181986,0.0184351927139698,0.0430450341179837,-0.0277977814867215,0.0442585337370047,0.0173080615901596,-0.130870288983191,1,1
7.269965859978,0.0763412500959011,0.0661019426505404,0.0391345431175122,0.0503713035384448,-0.0432465659837473,-0.106273377338151,1,1
7.67237007991862,0.127570450245704,0.020614537453526,-0.000404090182287558,-0.0127394424470724,-0.0940106251019452,-0.0738318721011757,1,1
6.7360484653726,-0.013043048365817,0.0308568212424102,-0.0859072057315108,-0.000221330966113282,-0.0318194459277553,0.105599576516566,1,1
7.45721897404841,0.0746397642915611,0.0719145884899857,0.0584080245404342,0.0232258031914651,0.162271310009495,-0.148037825384053,1,1
7.28479411221298,0.0736191916506748,-0.0987473861308277,-0.0431043835473158,-0.0454027872573948,-0.0476994870177473,-0.194338588104986,1,1
7.061357031441,0.0252668128836218,0.00368880898990428,0.0116094558539249,0.0219204056651522,0.0153507476302,-0.0429360846344527,1,1
7.10877439799785,-0.0762909655123811,0.0378282140006288,0.0270782599293907,-0.011550741033924,0.0070627196141343,-0.113148482477732,1,1
7.28053929606018,-0.131542157709819,-0.0166777697042532,0.115802169899389,0.0812313507757303,-0.0234533029842955,-0.106020095566644,1,1
7.5926244023063,0.0691694366731362,0.0188202989431648,-0.0204478507293058,-0.0597746777661743,-0.0117078217505824,-0.0801432445797109,1,1
7.72670087701914,-0.0521749780165676,0.0254283146913186,0.034926429820138,0.0225581769523863,-0.0375451265883335,-0.0410903885562747,1,1
7.12191242851515,-0.0432974192872026,-0.0321936933488842,0.019557014389481,0.0313124991829939,-0.041584818548924,-0.150277766601947,1,1
7.66217036194054,-0.0055018738634871,0.0418561789333314,-0.00958733542575824,0.054410343286254,0.0242204758572716,-0.115703015581109,1,1
6.52231656848392,0.0295452212855931,-0.135528075637445,-0.0471578889705683,0.050939861766429,0.103485961914464,0.0291898106804753,1,1
7.18488762795824,-0.0480757172073126,0.0261984025698189,0.00871341268706923,-0.0182207734577095,0.00428165302230555,-0.00988211413521788,1,1
7.28188281756617,-0.0241212657186742,-0.0192287179033858,-0.040027926592021,0.0585838230309322,0.00787193699181284,-0.0429601930455724,1,1
7.35880550083081,0.0227593967872672,-0.0593121370026728,0.0322895526700717,-0.0272483126510803,-0.0123431901380326,-0.0956506416511319,1,1
6.90636170869482,-0.0791949843550661,-0.0515454173281071,0.00534945380510891,-0.0383221519381884,-0.00524232384382811,0.0124847071802232,1,1
7.33728526721926,-0.00128104466727305,-0.0341702924861711,0.0206066369058486,-0.0201109576886939,0.0121369421942809,-0.191154490766076,1,1
6.86205369208658,-0.0478216982193712,0.0263225048756347,-0.0572820004053438,-0.0396563939534515,-0.0513302291655942,-0.0949714800613332,1,1
7.77459620795434,-0.0285782762517133,-0.016911694542927,0.00711424765437078,0.0276422279297738,-0.00104253952356359,-0.0619732375424037,1,1
7.31860326913021,-0.0342365804609738,0.0166971724890095,-0.00016034502550241,0.0042915860474661,-0.0071752054657858,-0.0927698582824836,1,1
7.1745889108552,0.0430062362773783,-0.00111895977406409,0.0137673305716244,0.009324587695814,-0.059764569637798,-0.125462545052491,1,1
6.82635382719406,-0.00931739413682521,0.0207732099822242,0.0247842193028787,0.0276430977433074,-0.0592405709211932,-0.165090161618396,1,1
6.94339242857572,0.0510153737541265,-0.0452255733864066,0.0227927642877768,0.0296890904002754,0.0908690766210581,0.0261416121442731,1,1
7.68221920721868,-0.0301080076343976,-0.0492899769163904,-0.000823326023163468,0.0332437517729774,0.0111803807541488,-0.164646041939874,1,1
7.49137020008688,0.046253160058733,0.00848014227417629,0.00754236166129498,0.0262405726904574,-0.0271300576695596,-0.00954785461730238,1,1
7.36947150152147,0.0380810663329909,-0.0228255761055738,0.0444650369550655,0.0436039956204766,-0.00560145481528172,-0.0720438543915379,1,1
7.33387627900241,-0.0535382592595335,-0.0834707755120694,0.0101352574196202,0.0123234806044457,-0.0137137407455237,-0.0319715582417987,1,1
7.46167109697904,0.0346722390561532,-0.0487315739851704,-0.0602303075800557,-0.0217563019949632,-0.0200143212045765,-0.0477826571382285,1,1
7.47136575032067,-0.0150170100591098,-0.036602811749454,-0.124772398134134,0.0126197431718068,0.00112629956565765,-0.141356058746557,1,1
6.50812561428219,0.105592649391654,-0.00711594112617547,-0.0584836088624227,-0.153149380982466,-0.0444536150363131,-0.0230284861904893,1,1
7.98655681076454,0.00475241425722175,0.149715192330626,-0.0422222470484145,-0.0434704354065225,-0.00711194249442347,-0.0822706043722243,1,1
7.33827882696528,-0.00802383615603736,0.0269708832808287,-0.0300397968660854,0.0196501984083065,-0.000867054795348811,-0.0537288198775091,1,1
7.25478237008109,-0.0136262555797979,-0.0206963566590512,0.112349458452794,0.0410346555380039,-0.0239373878523548,-0.011359102405589,1,1
7.23298872890352,-0.131297471607724,0.00886172365853828,0.0227650374670755,0.0709256516939964,0.0160324250495559,-0.0222856642839146,1,1
7.19111879293842,-0.0388921293606395,-0.0976666887246805,0.0217291177944156,0.0288594452284053,0.0173135891972806,-0.105548204283643,1,1
7.67599386830718,0.016915177033367,0.0369059488395946,-0.0196259153913599,0.0162215968310704,-0.0105478459821695,-0.0489360862780346,1,1
7.27072589447855,0.0720925078766784,0.0490926802538352,-0.0219018759571645,-0.0228431035900062,-0.0595979974895879,-0.0811805106191453,1,1
6.79757498207903,-0.0385316112430794,0.00385642558559373,0.147080784412201,-0.00883824986882648,0.0652230671039255,0.0165595934507873,1,1
7.30603900915159,0.0220631911128862,-0.0121107207878032,0.0407382404014941,-0.00222448613034605,-0.0481455982323952,0.00846461321289485,1,1
7.37511093642329,-0.036657875310011,-0.0259532012265194,0.0147002948354675,0.0783918347135533,-0.0468015181929992,-0.143822497766557,1,1
7.63181986240483,-0.00279859397742877,0.0650246112674129,0.0205950523624327,0.125279477754256,-0.0993601830770661,-0.168590548032057,1,1
6.63265376301294,0.0517909414910807,-0.103949290296033,0.000860474499756869,0.0514179211699227,0.0189408622043312,-0.0908595274322948,1,1
