c,S,P,Or,Oi,bonus,S-Or,P-Oi,group,self
0.519826397321195,0.797759306854263,-0.0188381866491335,-0.521723684504107,0.0769921537427444,-0.103473275500605,1.31948299135837,-0.0958303403918779,1,1
-0.00807242278082277,0.830960537449756,-0.269583401270274,-1.32272155435904,-0.601750523235068,0.120858683567721,2.1536820918088,0.332167121964794,1,1
0.0418203954446555,1.26991444207488,0.0837759686664925,-1.3593726836775,-0.412766070395858,0.810571405089683,2.62928712575238,0.496542039062351,1,1
0.132233202496009,1.35130755859995,-0.273492102917892,-1.11626555789264,-0.404545707312096,0.737850736211932,2.46757311649259,0.131053604394204,1,1
-0.285338136779993,1.11337418758705,0.331900104000786,-0.886047382797579,-0.0842170543446888,0.838816353632957,1.99942157038463,0.416117158345474,1,1
-0.226542100029931,1.68907050750083,-0.113485148445502,-1.78362086315688,0.0110606106406358,1.24235039823332,3.4726913706577,-0.124545759086138,1,1
0.0563650087525118,0.909554644346224,-0.347848601523515,-0.945947751970729,0.0119953026872197,0.51874740085231,1.85550239631695,-0.359843904210735,1,1
0.00107558159343267,0.427075481758325,-0.0401371272528461,-1.054261790267,-0.00323045202093028,1.23547751459401,1.48133727202532,-0.0369066752319158,1,1
0.368077332315757,0.524202456486254,0.490233489871119,-0.221785526407666,0.265762797305199,1.61578629100276,0.745987982893921,0.22447069256592,1,1
-0.518487054298078,0.302768588303004,-0.121563146763125,-0.56465112026569,-0.114495185409399,0.502443281389453,0.867419708568694,-0.00706796135372582,1,1
1.23331738603891,1.33952090655309,-0.457524671685278,-1.78948359620943,-0.111285188168522,0.0293017684085585,3.12900450276252,-0.346239483516756,1,1
0.231165102979758,0.84820720561754,0.0919005423303958,-1.06949136327349,0.111946178872271,0.932238696680726,1.91769856889103,-0.0200456365418753,1,1
0.311031290122259,0.96991480363313,0.206983732675468,-1.1374399220097,0.220998226125737,0.874925995801342,2.10735472564283,-0.0140144934502693,1,1
0.3336519322484,0.526665567523695,0.0721845161742281,-0.810794899304552,0.224661459523195,0.145806083947552,1.33746046682825,-0.152476943348967,1,1
0.23860362155065,-0.254915264702951,-0.14927944162208,-0.25328200069465,0.109431465679922,0.259414524424683,-0.00163326400830099,-0.258710907302002,1,1
0.168685719790084,0.271351859336276,0.29969622872971,-0.0141915979729132,0.496649050379311,1.64294077018254,0.285543457309189,-0.196952821649601,1,1
-0.0602540547696624,1.39917332290312,-0.0245094081757882,-1.06260324281375,-0.245777666391849,0.694515616225526,2.46177656571687,0.221268258216061,1,1
-0.0169542273989532,0.837942819017001,-0.430646162810366,-0.909925797074023,-0.254611188560031,0.206101745541029,1.74786861609102,-0.176034974250335,1,1
-0.313569986747078,1.39052146858164,-0.536588773474166,-0.814902756236329,-0.0278886450104276,0.452092668753826,2.20542422481796,-0.508700128463738,1,1
0.198786240224606,0.464186467658066,0.314897548067159,-0.817420416729655,-0.451932630486835,0.0607924592464177,1.28160688438772,0.766830178553994,1,1
-0.290319238456159,1.49960302170056,-0.38682191566515,-1.5420789315152,0.197547262249405,1.08541257155234,3.04168195321576,-0.584369177914555,1,1
-0.181617338648365,-0.128509630057294,-0.0148439582575617,0.0182465222093982,-0.168693892291491,2.42969402784895,-0.146756152266692,0.153849934033929,1,1
0.294920168764935,0.0981544998541963,0.402014606199195,-0.25134079807403,-0.168838672106523,0.232245043474046,0.349495297928227,0.570853278305718,1,1
0.380903948804616,0.101010570583407,-0.268602384278263,-0.208575711892923,0.315066637484062,1.45893572338577,0.309586282476329,-0.583669021762325,1,1
0.0605527807862085,0.451620288971365,0.213365417302867,-0.500253523717035,-0.137845341450658,0.346993166920879,0.9518738126884,0.351210758753525,1,1
1.18921871183575,0.877420689324924,0.0157706272698112,-0.515931915565883,-0.154471688723164,-1.16784130315884,1.39335260489081,0.170242315992975,1,1
0.115011140274654,0.410866173844747,-0.00165960801903019,-0.139225048942121,0.0974858671963162,0.227606935260315,0.550091222786868,-0.0991454752153464,1,1
0.122530700600628,0.139876641125187,0.204173067699462,-0.342283737856834,0.238977951954834,2.16025803628791,0.482160378982021,-0.034804884255372,1,1
-0.471978110381209,1.37612310382259,0.686316028933364,-1.02811961761471,-0.137099309085412,0.17346801846033,2.4042427214373,0.823415338018776,1,1
0.606932056450672,1.24397413433787,-0.23151847164058,-1.46027244930217,0.0293194168353781,-0.421732120470154,2.70424658364003,-0.260837888475958,1,1
0.450525876734829,0.510238048837272,-0.0446236222549589,-1.0326137695941,-0.614981475389156,0.407900182053746,1.54285181843137,0.570357853134197,1,1
-0.0421315169135177,1.18844759669963,0.183506404418058,-1.46424906746055,-0.469976947321067,0.740891765491027,2.65269666416018,0.653483351739125,1,1
0.45584655797394,0.603411818608948,-0.458470176970758,-0.942511049352601,-0.304171620267398,0.483596924629942,1.54592286796155,-0.15429855670336,1,1
0.628094572775901,0.657896999060241,0.0173030624330323,-0.791758627297187,-0.0868343237899854,0.376574468941379,1.44965562635743,0.104137386223018,1,1
-0.121052084229878,2.11179946497437,-0.00357979784732388,-0.936772745798457,-0.229125864578937,0.794758128021981,3.04857221077283,0.225546066731613,1,1
0.254727539008912,1.1500341496385,-0.0359157039707223,-1.10375871067499,-0.238116895989581,1.23476509473401,2.25379286031349,0.202201192018858,1,1
0.525632844633032,1.04435018562432,-0.413145548136784,-1.19104693466087,-0.457902599649665,0.905861777540739,2.23539712028519,0.0447570515128818,1,1
0.0607997644619462,0.727288880657693,0.04346931511709,-1.12140215492197,0.0799365571337461,0.617189025350416,1.84869103557967,-0.0364672420166561,1,1
0.216174233295058,0.80797653337611,-0.0590740546431634,-1.09958989207483,-0.25409355116637,0.412854883388882,1.90756642545094,0.195019496523207,1,1
0.0670991096883883,1.31679769877964,-0.596660458749924,-1.80654447459958,-0.00367703374279199,0.862884172058988,3.12334217337922,-0.592983425007132,1,1
0.217995160939641,0.678295588899341,0.263634524349586,-0.347535734128055,-0.255455274446396,1.55595567442832,1.0258313230274,0.519089798795982,1,1
0.238386636838408,1.17796193768871,0.147052807959473,-1.39786831766516,0.109602116123072,1.05485000488216,2.57583025535387,0.0374506918364012,1,1
0.0499748983597516,0.611463882412934,-0.0326097649605654,-0.342047664670258,0.128950146884689,-0.0515732669957713,0.953511547083192,-0.161559911845254,1,1
0.377451365275514,0.563679941224384,-0.401340975323618,-0.715216942104333,-0.225315906771218,0.780435784072007,1.27889688332872,-0.1760250685524,1,1
0.216908847338671,1.23713948548942,-0.252074418967378,-0.985961341896071,-0.232587051064151,0.762704462064743,2.22310082738549,-0.0194873679032272,1,1
0.938720919100015,0.271061245226998,0.176074369508876,-0.239510392938868,-0.330841264413236,-0.0823600802308622,0.510571638165867,0.506915633922112,1,1
0.202040223487383,1.39295472116647,-0.0728014928843962,-0.61916430492972,-0.676456940980046,0.264491790471837,2.01211902609619,0.60365544809565,1,1
0.324957192532916,1.03944130360328,-0.274878197142308,-1.02290406228335,-0.0317658765454786,0.942425786205315,2.06234536588663,-0.24311232059683,1,1
-0.106271571857975,0.616274584716221,0.269143984729493,-1.11598739659719,0.0667080106989949,1.37010291049566,1.73226198131341,0.202435974030498,1,1
-0.183847827406811,1.57857602858745,-0.413471292657314,-1.41562130655454,0.131008502352657,1.00098939378272,2.994197335142,-0.544479795009971,1,1
-0.0963859977487509,0.638486628076165,0.606812551302731,-0.889041936323926,0.014680704182745,0.910157678393332,1.52752856440009,0.592131847119987,1,1
-0.150839305150891,1.40700250353475,-0.0732538797205119,-1.37265144408988,-0.46625243613483,0.843938809001289,2.77965394762463,0.392998556414318,1,1
0.273863018379033,1.28097323202383,-0.265959495767077,-1.8548066302311,-0.178368313582542,1.04378009136409,3.13577986225492,-0.0875911821845345,1,1
0.730555362186326,0.107196258556764,0.101998785035721,-0.390972729577514,-0.0727403245453513,0.25788964142069,0.498168988134278,0.174739109581072,1,1
-0.185767112459043,1.16215899241963,0.153015306489292,-0.602813587818641,-0.0868531464703415,0.207781947542731,1.76497258023827,0.239868452959634,1,1
0.162032141029619,0.821007973112084,0.00509548215790479,-0.595331955716503,-0.118704796369584,1.11650331410138,1.41633992882859,0.123800278527489,1,1
-1.13605350806234,0.50159278957071,0.201318974188532,0.418927346918392,-0.218815459879585,-0.0930992616538629,0.0826654426523177,0.420134434068117,1,1
0.0567879601102715,-0.192403401938292,0.0564531952421233,-0.10016683234797,-0.191013769651403,0.185479391729958,-0.0922365695903219,0.247466964893526,1,1
0.0372275298197508,1.16661343675203,0.0341990163322977,-1.28169064186379,-0.137367974694021,0.580548643438205,2.44830407861583,0.171566991026319,1,1
-0.483771476899705,0.798793276844531,-0.095380319185473,-0.227108016213852,0.242468625864027,0.183710339364201,1.02590129305838,-0.3378489450495,1,1
0.211840298782493,0.649739507327452,-0.139150766759276,-0.777007309115338,-0.357774655449501,0.541678905528016,1.42674681644279,0.218623888690225,1,1
0.189102547363237,0.122855428291548,0.00150458179620331,-0.0252118075293243,0.450898788093988,0.645860847758609,0.148067235820873,-0.449394206297784,1,1
-0.334828147470772,1.15743513250058,0.0311159932896289,-0.869223349537684,-0.491007731998081,0.415814377277366,2.02665848203826,0.52212372528771,1,1
-0.692051120785848,1.92071294883071,0.139907035456637,-1.13719213816327,-0.161783605482541,0.776465139043218,3.05790508699398,0.301690640939178,1,1
-0.122268512126941,0.496553707010135,0.312356868351758,-0.0271989093305714,-0.523530005866642,1.28611527340407,0.523752616340707,0.8358868742184,1,1
0.138157264060736,0.537063701830728,0.318101942479154,-0.7159092846309,-0.534952082418631,0.401938053104179,1.25297298646163,0.853054024897785,1,1
1.12531090181769,0.436512327463979,0.280882293736389,-0.303759052771109,0.142290149336424,1.17491480940236,0.740271380235089,0.138592144399964,1,1
0.137423261488035,1.06463838207624,0.417711116183392,-0.644052127178821,-0.575353433540628,0.587099736958653,1.70869050925506,0.99306454972402,1,1
-0.16875643017736,1.37504734538092,-0.189694212005213,-1.43401474737597,0.1441503857719,0.929236534213145,2.80906209275689,-0.333844597777113,1,1
-0.177084463302839,0.84461488228201,0.0944715309458251,-0.665127035766374,0.254814457350812,0.638866913189821,1.50974191804838,-0.160342926404987,1,1
0.190207641421882,1.7824598580873,-0.117789141524026,-1.40182972267454,-0.172645630504612,0.500266117181568,3.18428958076185,0.0548564889805863,1,1
0.787967162710551,0.04520471415191,0.278766867167497,0.0393384292777159,0.1306367380443,-0.313298969868015,0.00586628487419402,0.148130129123197,1,1
-0.00681332526303301,0.842266815956756,0.34093824219301,-0.719192238060106,-0.596353462665178,0.431468530130537,1.56145905401686,0.937291704858188,1,1
-0.0986267310119563,1.56260492647878,0.0325936478042783,-0.777047895463974,0.655159155767861,-0.207290605818621,2.33965282194275,-0.622565507963582,1,1
0.479581776400375,1.56883581488379,-0.607378897656841,-2.23454239919024,0.380215874585189,1.01963719203727,3.80337821407403,-0.98759477224203,1,1
0.0198741790215861,1.71722467289623,-0.286804751634928,-1.57887260987225,0.3597625425831,1.00356595818829,3.29609728276848,-0.646567294218027,1,1
-0.677626117878999,-0.256130797339486,-0.122532307467262,-0.467066071253635,0.054807530564715,2.05073820523326,0.210935273914148,-0.177339838031977,1,1
0.196456085083031,1.38068490012048,-0.159715665682622,-1.02270063137656,-0.382258935545645,0.0403184731459501,2.40338553149704,0.222543269863023,1,1
0.0421115943768695,1.51407389213132,-0.430895842758874,-1.75710243676847,-0.131951590584294,1.07414243032342,3.27117632889979,-0.29894425217458,1,1
-0.0590231905087197,0.358870114414994,-0.297257918095006,-0.156360791242383,-0.133307497587234,0.204081090096669,0.515230905657377,-0.163950420507772,1,1
-0.0442188166066946,1.02571517923373,0.260968083423078,-0.968191635575805,0.104964939448659,0.572903254930439,1.99390681480953,0.156003143974419,1,1
-0.551503323368161,0.583541700612946,0.235959718877913,-0.676814378092641,-0.342052480946422,-0.159894716572356,1.26035607870559,0.578012199824335,1,1
0.0507854141168127,1.10351971590241,-0.279646416734366,-0.869299733141593,-0.369182213727005,0.460375353726526,1.972819449044,0.0895357969926393,1,1
-0.411011907961112,0.828087360660468,-0.528508976450255,-0.971619783928642,-0.1532444359821,0.402582743200733,1.79970714458911,-0.375264540468155,1,1
-0.334855428230009,1.10743175473515,0.402490359865269,-0.306241023283888,-0.664839357045289,-0.196651084002722,1.41367277801904,1.06732971691056,1,1
0.366518185019104,1.11903254064476,0.315268058279231,-0.581129586226066,0.232877988149963,0.938524999437367,1.70016212687082,0.0823900701292674,1,1
-0.419377656457121,0.029026613582917,-0.404432126627108,-0.515648114012972,-0.0730832033022396,1.74720914976778,0.544674727595889,-0.331348923324869,1,1
0.4465619055659,0.645519777369231,-0.132293503921636,-0.956042325126544,0.139283134170943,0.527228966731817,1.60156210249578,-0.271576638092579,1,1
-0.372581660726574,1.64385424045306,0.0556682048287559,-1.41851543415427,-0.502973837761722,0.887291944132765,3.06236967460732,0.558642042590478,1,1
0.623288454504259,1.10797908424726,-0.507794737499551,-1.49640302394756,-0.590638286610304,1.36244674622519,2.60438210819482,0.082843549110753,1,1
0.0732804016329045,0.115204563539848,-0.24111629635423,-0.78949229406185,-0.218765895762973,0.437408337305637,0.904696857601698,-0.0223504005912562,1,1
-0.638489655881624,0.852025416623937,-0.0185301746654469,-1.00165296838401,0.0823171747424707,1.71202377473943,1.85367838500794,-0.100847349407918,1,1
0.44490554213242,0.456704465788853,0.131439037125832,-0.543882635920241,-0.297808064030994,0.276731559177018,1.00058710170909,0.429247101156826,1,1
0.453134620995245,0.847839137600926,0.0499625118700881,-0.500039399379543,-0.267949289458592,0.172054509598035,1.34787853698047,0.31791180132868,1,1
-0.0591368967489378,0.230924760714492,0.210711087221,-0.159343265545022,-0.0877678198188899,0.649328993889904,0.390268026259515,0.29847890703989,1,1
0.136261792043915,1.84005081632092,-0.290886110680139,-1.70276235442045,0.270430399596574,1.16242867790092,3.54281317074137,-0.561316510276713,1,1
0.116269078252942,1.37578578831311,-0.109693493613206,-1.31099037391108,0.0626028921793321,0.665144868761726,2.68677616222419,-0.172296385792538,1,1
0.296713007122977,0.257595279635657,0.559042395246602,-0.0621741897599415,-0.0920983297739039,0.022761191397589,0.319769469395598,0.651140725020506,1,1
0.591812035002105,1.14886108841941,0.553672421819837,-1.5732325284937,-0.163784579124944,0.462128830266924,2.72209361691311,0.717457000944781,1,1
-0.120192848572396,1.35468090312395,0.0362015706183861,-0.393459175832072,-0.0897474670798608,1.31015501507822,1.74814007895602,0.125949037698247,1,1
0.127790973511747,1.64201714223167,-0.00825322427895943,-1.56947072684793,-0.462050890548734,1.16708249898329,3.2114878690796,0.453797666269774,1,1
0.373948864930106,1.73551297420696,0.363146327576078,-1.37809862500549,-0.349838252304935,0.177666734745152,3.11361159921245,0.712984579881013,1,1
-0.00192573359017722,0.135777586329601,-0.0461083913537302,0.12717270513532,-0.00144395408298254,1.81638318531812,0.00860488119428074,-0.0446644372707477,1,1
0.0602566932875025,0.436198044983187,0.00894428329963769,-0.446143710580569,0.496686749907999,-0.271996014773704,0.882341755563756,-0.487742466608361,1,1
0.119192447976561,0.922799852326477,0.0971291236539181,-0.965242096441064,0.137002545202408,0.410774762996656,1.88804194876754,-0.0398734215484894,1,1
-0.0320221433007112,0.997175140802178,0.111868805845273,-0.483804235587416,0.00467399239921819,0.180844676676007,1.48097937638959,0.107194813446055,1,1
-0.748229063993002,1.3830628709957,-0.480858046210097,-0.618115125772156,0.370791161744736,0.463251360736238,2.00117799676786,-0.851649207954833,1,1
0.539955858785893,0.885814237587918,0.172517020498049,-0.429439815555684,-0.550869011152077,0.923287468396735,1.3152540531436,0.723386031650127,1,1
0.228290095772426,-0.0386246882525392,0.0750575097275744,-0.0111139988234616,0.325254966081175,0.0329986649776914,-0.0275106894290776,-0.250197456353601,1,1
0.566246204214989,0.917711236020455,-0.56287332420567,-1.53137820801616,0.270074733509708,-0.398151124398255,2.44908944403661,-0.832948057715378,1,1
0.367674851473573,0.369472440783435,0.281884081330075,-0.258920562728774,0.0097770381687703,1.05514231581943,0.62839300351221,0.272107043161305,1,1
-0.291935434688987,1.15253334977591,0.115631323056734,-1.21576708689615,-0.47604082020865,0.798203726776837,2.36830043667206,0.591672143265384,1,1
-0.609013731975976,0.974433231524991,0.512473007188178,-0.419813317160478,-0.286412791623176,1.47498055633224,1.39424654868547,0.798885798811354,1,1
0.41397185277727,1.02324249918525,0.0862445099005749,-1.12116798186365,-0.678969595614974,0.839987006535133,2.14441048104889,0.765214105515549,1,1
-0.250544357911377,1.3264876431772,0.0586806540907506,-1.0797442118586,0.428512763571382,0.576285488391407,2.40623185503579,-0.369832109480631,1,1
-0.178767365086331,1.4874639886966,0.239532642410292,-1.39169397446455,-0.233151021668731,0.974971068809134,2.87915796316114,0.472683664079023,1,1
-0.259662641908036,0.963278535823149,0.161599152005567,-0.90900533366918,-0.333689446440863,1.00744482381785,1.87228386949233,0.49528859844643,1,1
1.29053625725369,-0.0621575969177688,-0.00858538719129716,-0.838845100031829,-0.765999150088346,-0.265250933291866,0.77668750311406,0.757413762897048,1,1
-0.123109623478098,0.388340658317002,0.310688989850013,0.253088502582445,0.0330366539979503,0.503616937930292,0.135252155734557,0.277652335852063,1,1
0.625027705734832,0.892002531000584,0.187152043431779,-1.16502884003287,-0.465381984535878,0.416367594652742,2.05703137103345,0.652534027967657,1,1
-0.43270422135978,1.09865411065486,0.556656971814885,-0.884363309728051,-0.478992405470565,0.943037022380995,1.98301742038291,1.03564937728545,1,1
-0.262476885064499,0.708654325623423,0.340892632846116,0.0602135647290061,-0.20378742248245,0.00324124080062035,0.648440760894416,0.544680055328566,1,1
-0.0207072210813764,1.81198838405398,0.385327494595503,-1.64430205736351,0.0877558292278149,1.19419922951981,3.45629044141749,0.297571665367688,1,1
-0.00678825508259194,-0.42744407269551,-0.126722244286519,-0.403531455005153,0.204512332197434,2.55281877799123,-0.0239126176903561,-0.331234576483953,1,1
-0.261847474548607,1.44482681882316,0.0541238514044274,-1.34961809522839,-0.353474848746488,1.07728580667316,2.79444491405155,0.407598700150916,1,1
-0.36257924169312,1.17986505368017,0.179434063928486,-0.569140510640169,0.277625936940983,0.560858202572249,1.74900556432034,-0.0981918730124966,1,1
0.560039228652237,1.18827764335751,0.0326445793403476,-1.36918106045692,0.0422335568405097,1.1910397249348,2.55745870381443,-0.00958897750016207,1,1
-0.325553243163551,0.981399936858093,0.43019033724737,-0.769378894058935,-0.207642399548502,0.630593418516749,1.75077883091703,0.637832736795872,1,1
0.235918051868523,0.405856383486804,-0.087810449228309,-0.353630665906833,-0.00770597844004792,0.0190655252522387,0.759487049393637,-0.0801044707882611,1,1
-0.069513224502437,1.48004831755391,-0.199428147255883,-1.39061032976189,0.116331713353774,1.22584825378134,2.87065864731581,-0.315759860609656,1,1
2.02056840041886,0.290778188229725,0.119753685352557,0.122641377072593,0.637014105953294,1.0365498685607,0.168136811157132,-0.517260420600737,1,1
0.0529282330041988,1.09181175916401,-0.123042469746262,-1.22866585002869,-0.130366954791061,0.88846045826514,2.32047760919269,0.00732448504479878,1,1
0.151564785316972,0.657201484312489,-0.222558787085642,-0.512403023012648,-0.647811827605436,0.662475672549674,1.16960450732514,0.425253040519794,1,1
-0.741325612155048,1.42583712943804,0.00178482109919652,-0.849426830942578,0.111898474389847,0.496953535008488,2.27526396038062,-0.110113653290651,1,1
-0.261073064422019,1.76455044409428,0.177602863966189,-0.979773513179,-0.279827906790911,0.428664307157161,2.74432395727328,0.4574307707571,1,1
0.400165976928171,0.4841762498355,-0.0151298268092909,-0.659615978078479,-0.582621332332045,0.147765155043856,1.14379222791398,0.567491505522754,1,1
0.121075585917879,0.94634621001904,0.206077217627062,-0.550227855968786,0.0440071923901407,0.691995826273552,1.49657406598783,0.162070025236921,1,1
0.394281133314974,0.745044474724277,0.351396017200568,0.0419200798735107,0.190609977057573,0.657640225643695,0.703124394850766,0.160786040142995,1,1
